Source,Site_ID,datetime,Qout_cfs,Qout_cfs_code,USGS_MeanSRP_mgL,USGS_MeanSRP_mgL_code,USGS_MeanTotP_mgL,USGS_MeanTotP_mgL_code,USGS_MeanSRP_lbday,USGS_MeanSRP_lbday_code,USGS_MeanTotP_lbday,USGS_MeanTotP_lbday_code
USGS,5427910,1/3/2017,25.6,A:e,0.0398,A,0.0527,A,5.59,A,7.39,A
USGS,5427910,1/4/2017,24.4,A:e,0.0391,A,0.0523,A,5.28,A,7.05,A
USGS,5427910,1/5/2017,22.3,A:e,0.0384,A,0.0519,A,4.83,A,6.54,A
USGS,5427910,1/6/2017,20.9,A:e,0.0376,A,0.0514,A,4.39,A,6,A
USGS,5427910,1/7/2017,20.2,A:e,0.0369,A,0.051,A,4.1,A,5.67,A
USGS,5427910,1/8/2017,20.3,A:e,0.0361,A,0.0506,A,3.95,A,5.53,A
USGS,5427910,1/9/2017,21.5,A:e,0.0354,A,0.0503,A,3.99,A,5.67,A
USGS,5427910,1/10/2017,36.8,A:e,0.0494,A,0.146,A,10.9,A,32.2,A
USGS,5427910,1/11/2017,51.4,A,0.0613,A,0.226,A,17,A,62.8,A
USGS,5427910,1/12/2017,41.3,A,0.0533,A,0.173,A,11.9,A,38.9,A
USGS,5427910,1/13/2017,35.5,A,0.0472,A,0.133,A,9.06,A,25.6,A
USGS,5427910,1/14/2017,32.7,A,0.0434,A,0.108,A,7.67,A,19.1,A
USGS,5427910,1/15/2017,29.6,A,0.0396,A,0.0829,A,6.34,A,13.3,A
USGS,5427910,1/16/2017,32.2,A,0.0508,A,0.09,A,10.4,A,18.9,A
USGS,5427910,1/17/2017,114,A,0.317,A,0.649,A,203,A,417,A
USGS,5427910,1/18/2017,110,A,0.516,A,1.06,A,306,A,628,A
USGS,5427910,1/19/2017,92.5,A,0.606,A,1.2,A,301,A,598,A
USGS,5427910,1/20/2017,159,A,0.891,A,1.43,A,770,A,1230,A
USGS,5427910,1/21/2017,132,A,0.897,A,1.3,A,640,A,929,A
USGS,5427910,1/22/2017,122,A,0.948,A,1.29,A,623,A,850,A
USGS,5427910,1/23/2017,98.2,A,0.834,A,1.12,A,443,A,595,A
USGS,5427910,1/24/2017,81,A,0.66,A,0.914,A,290,A,401,A
USGS,5427910,1/25/2017,65.6,A,0.516,A,0.732,A,183,A,260,A
USGS,5427910,1/26/2017,56.8,A,0.38,A,0.556,A,117,A,171,A
USGS,5427910,1/27/2017,47,A,0.254,A,0.392,A,64.8,A,100,A
USGS,5427910,1/28/2017,40.8,A,0.18,A,0.302,A,39.6,A,66.4,A
USGS,5427910,1/29/2017,39.2,A,0.115,A,0.224,A,24.5,A,47.6,A
USGS,5427910,1/30/2017,31.9,A,0.0668,A,0.178,A,11.5,A,30.7,A
USGS,5427910,1/31/2017,33,A,0.063,A,0.178,A,11.2,A,31.7,A
USGS,5427910,2/1/2017,33.4,A,0.0614,A,0.178,A,11.1,A,32.2,A
USGS,5427910,2/2/2017,27.9,A,0.0598,A,0.177,A,9.02,A,26.7,A
USGS,5427910,2/3/2017,27.1,A,0.0582,A,0.172,A,8.5,A,25.1,A
USGS,5427910,2/4/2017,25.4,A,0.0566,A,0.166,A,7.78,A,22.8,A
USGS,5427910,2/5/2017,26.2,A,0.055,A,0.16,A,7.78,A,22.6,A
USGS,5427910,2/6/2017,25.3,A,0.0534,A,0.154,A,7.3,A,21,A
USGS,5427910,2/7/2017,28,A,0.0518,A,0.148,A,7.83,A,22.4,A
USGS,5427910,2/8/2017,29,A,0.0502,A,0.142,A,7.88,A,22.3,A
USGS,5427910,2/9/2017,26.2,A,0.0486,A,0.136,A,6.88,A,19.2,A
USGS,5427910,2/10/2017,27.3,A,0.0472,A,0.131,A,6.96,A,19.3,A
USGS,5427910,2/11/2017,26.7,A,0.047,A,0.13,A,6.78,A,18.7,A
USGS,5427910,2/12/2017,36.1,A,0.0716,A,0.179,A,15.4,A,37.8,A
USGS,5427910,2/13/2017,47.6,A,0.219,A,0.458,A,57,A,119,A
USGS,5427910,2/14/2017,55.6,A,0.35,A,0.631,A,106,A,190,A
USGS,5427910,2/15/2017,53.5,A,0.319,A,0.664,A,92.2,A,192,A
USGS,5427910,2/16/2017,41.2,A,0.309,A,0.543,A,68.8,A,121,A
USGS,5427910,2/17/2017,39.9,A,0.201,A,0.306,A,43.4,A,65.9,A
USGS,5427910,2/18/2017,43.6,A,0.157,A,0.234,A,37,A,55.1,A
USGS,5427910,2/19/2017,44.4,A,0.13,A,0.204,A,31.2,A,48.9,A
USGS,5427910,2/20/2017,48.2,A,0.104,A,0.197,A,26.9,A,52.6,A
USGS,5427910,2/21/2017,88.9,A,0.149,A,0.359,A,72.3,A,179,A
USGS,5427910,2/22/2017,64.1,A,0.121,A,0.254,A,42,A,88.1,A
USGS,5427910,2/23/2017,57.2,A,0.115,A,0.242,A,35.5,A,74.6,A
USGS,5427910,2/24/2017,67.9,A,0.108,A,0.231,A,39.5,A,84.6,A
USGS,5427910,2/25/2017,58,A,0.102,A,0.228,A,31.8,A,71.3,A
USGS,5427910,2/26/2017,51.1,A,0.1,A,0.221,A,27.7,A,61,A
USGS,5427910,2/27/2017,46.1,A,0.0988,A,0.214,A,24.6,A,53.3,A
USGS,5427910,2/28/2017,51,A,0.0974,A,0.207,A,26.8,A,56.9,A
USGS,5427910,3/1/2017,74.4,A,0.0961,A,0.2,A,38.6,A,80.4,A
USGS,5427910,3/2/2017,62.8,A,0.0955,A,0.193,A,32.4,A,65.4,A
USGS,5427910,3/3/2017,53.9,A,0.0949,A,0.186,A,27.6,A,54.1,A
USGS,5427910,3/4/2017,46.1,A,0.0944,A,0.179,A,23.5,A,44.5,A
USGS,5427910,3/5/2017,44,A,0.0962,A,0.173,A,22.8,A,41.1,A
USGS,5427910,3/6/2017,47.6,A,0.104,A,0.173,A,26.8,A,44.4,A
USGS,5427910,3/7/2017,57.7,A,0.113,A,0.173,A,35.1,A,53.9,A
USGS,5427910,3/8/2017,51,A,0.11,A,0.167,A,30.4,A,46.2,A
USGS,5427910,3/9/2017,46,A,0.0966,A,0.156,A,24,A,38.8,A
USGS,5427910,3/10/2017,41.2,A,0.0828,A,0.145,A,18.5,A,32.2,A
USGS,5427910,3/11/2017,33.2,A,0.0691,A,0.133,A,12.4,A,23.9,A
USGS,5427910,3/12/2017,30.1,A,0.0554,A,0.122,A,8.98,A,19.7,A
USGS,5427910,3/13/2017,32.8,A,0.0416,A,0.11,A,7.4,A,19.6,A
USGS,5427910,3/14/2017,28.1,A,0.0302,A,0.102,A,4.57,A,15.4,A
USGS,5427910,3/15/2017,28.5,A,0.029,A,0.104,A,4.45,A,16,A
USGS,5427910,3/16/2017,27,A,0.029,A,0.108,A,4.24,A,15.8,A
USGS,5427910,3/17/2017,33.2,A,0.029,A,0.112,A,5.24,A,20.3,A
USGS,5427910,3/18/2017,36.8,A,0.029,A,0.116,A,5.76,A,23.1,A
USGS,5427910,3/19/2017,33.6,A,0.029,A,0.12,A,5.26,A,21.9,A
USGS,5427910,3/20/2017,35.4,A,0.029,A,0.124,A,5.53,A,23.7,A
USGS,5427910,3/21/2017,34.3,A,0.029,A,0.129,A,5.34,A,23.7,A
USGS,5427910,3/22/2017,28.6,A,0.0298,A,0.133,A,4.56,A,20.4,A
USGS,5427910,3/23/2017,33.5,A,0.0784,A,0.159,A,15.7,A,30.5,A
USGS,5427910,3/24/2017,46.8,A,0.0971,A,0.172,A,24.2,A,42.7,A
USGS,5427910,3/25/2017,36.6,A,0.0872,A,0.171,A,17.2,A,33.8,A
USGS,5427910,3/26/2017,38.6,A,0.0774,A,0.171,A,16.2,A,35.8,A
USGS,5427910,3/27/2017,37.5,A,0.0675,A,0.171,A,13.6,A,34.3,A
USGS,5427910,3/28/2017,35.1,A,0.0577,A,0.171,A,10.9,A,32.2,A
USGS,5427910,3/29/2017,32.1,A,0.0478,A,0.17,A,8.33,A,29.6,A
USGS,5427910,3/30/2017,52.4,A,0.0498,A,0.176,A,15,A,51.3,A
USGS,5427910,3/31/2017,51.4,A,0.0819,A,0.195,A,22.2,A,53.2,A
USGS,5427910,4/1/2017,45.7,A,0.0875,A,0.186,A,21.6,A,45.8,A
USGS,5427910,4/2/2017,41.5,A,0.087,A,0.17,A,19.5,A,38.2,A
USGS,5427910,4/3/2017,41.7,A,0.0865,A,0.155,A,19.6,A,35.1,A
USGS,5427910,4/4/2017,55.6,A,0.0853,A,0.142,A,25.8,A,43.1,A
USGS,5427910,4/5/2017,47.6,A,0.08,A,0.144,A,20.3,A,36.6,A
USGS,5427910,4/6/2017,43.3,A,0.0741,A,0.149,A,17.3,A,34.7,A
USGS,5427910,4/7/2017,38.1,A,0.0681,A,0.153,A,14,A,31.4,A
USGS,5427910,4/8/2017,32.5,A,0.0622,A,0.157,A,10.9,A,27.4,A
USGS,5427910,4/9/2017,31.5,A,0.0563,A,0.162,A,9.57,A,27.5,A
USGS,5427910,4/10/2017,33.5,A,0.0504,A,0.166,A,9.15,A,30.2,A
USGS,5427910,4/11/2017,31.6,A,0.0455,A,0.17,A,7.76,A,28.9,A
USGS,5427910,4/12/2017,28.3,A,0.045,A,0.17,A,6.87,A,25.9,A
USGS,5427910,4/13/2017,33.7,A,0.045,A,0.17,A,8.19,A,31,A
USGS,5427910,4/14/2017,31.5,A,0.046,A,0.173,A,7.84,A,29.4,A
USGS,5427910,4/15/2017,49.1,A,0.0652,A,0.222,A,17.3,A,58.8,A
USGS,5427910,4/16/2017,83.9,A,0.11,A,0.31,A,49.8,A,145,A
USGS,5427910,4/17/2017,53.2,A,0.0897,A,0.212,A,25.9,A,61.1,A
USGS,5427910,4/18/2017,47.6,A,0.0829,A,0.197,A,21.3,A,50.7,A
USGS,5427910,4/19/2017,42.6,A,0.0828,A,0.194,A,19,A,44.6,A
USGS,5427910,4/20/2017,57,A,0.0827,A,0.191,A,25.5,A,58.8,A
USGS,5427910,4/21/2017,43.6,A,0.0826,A,0.188,A,19.4,A,44.2,A
USGS,5427910,4/22/2017,39.9,A,0.0825,A,0.185,A,17.8,A,39.8,A
USGS,5427910,4/23/2017,36.1,A,0.0824,A,0.182,A,16.1,A,35.5,A
USGS,5427910,4/24/2017,31.8,A,0.0823,A,0.179,A,14.1,A,30.7,A
USGS,5427910,4/25/2017,30.5,A,0.0822,A,0.176,A,13.6,A,29,A
USGS,5427910,4/26/2017,36.1,A,0.0821,A,0.173,A,16,A,33.7,A
USGS,5427910,4/27/2017,68.6,A,0.0814,A,0.173,A,30.1,A,64.1,A
USGS,5427910,4/28/2017,52.3,A,0.0694,A,0.148,A,19.7,A,42.1,A
USGS,5427910,4/29/2017,48,A,0.066,A,0.14,A,17.1,A,36.3,A
USGS,5427910,4/30/2017,47.3,A,0.067,A,0.144,A,17.2,A,36.9,A
USGS,5427910,5/1/2017,86.5,A,0.0976,A,0.226,A,45.7,A,106,A
USGS,5427910,5/2/2017,69.6,A,0.108,A,0.22,A,40.8,A,83.1,A
USGS,5427910,5/3/2017,56.8,A,0.0939,A,0.178,A,28.8,A,54.5,A
