sampledate,Temp_max_F,Temp_min_F,Temp_avg_F,Temp_departure,HDD,CDD,Precipitation_in,New_snow_in,Snow_depth
11/30/2015,40,33,36.5,6,28,0,0.54,0,0
12/1/2015,40,32,36,5.9,29,0,0.06,T,0
12/2/2015,33,29,31,1.3,34,0,0.1,1,T
12/3/2015,38,33,35.5,6.2,29,0,0,0,T
12/4/2015,49,28,38.5,9.6,26,0,0,0,0
12/5/2015,44,31,37.5,8.9,27,0,0,0,0
12/6/2015,38,30,34,5.8,31,0,0,0,0
12/7/2015,40,29,34.5,6.6,30,0,0,0,0
12/8/2015,44,37,40.5,13,24,0,0,0,0
12/9/2015,49,36,42.5,15.3,22,0,0,0,0
12/10/2015,56,42,49,22.2,16,0,T,0,0
12/11/2015,44,35,39.5,13,25,0,T,0,0
12/12/2015,44,39,41.5,15.3,23,0,0.01,0,0
12/13/2015,60,43,51.5,25.6,13,0,1.45,0,0
12/14/2015,59,37,48,22.4,17,0,0.46,T,0
12/15/2015,39,31,35,9.7,30,0,T,0,0
12/16/2015,50,31,40.5,15.5,24,0,0.02,T,0
12/17/2015,33,25,29,4.3,36,0,0,0,0
12/18/2015,26,16,21,-3.4,44,0,0.01,0.3,0
12/19/2015,27,11,19,-5.2,46,0,0,0,0
12/20/2015,47,24,35.5,11.6,29,0,0.01,0,0
12/21/2015,42,33,37.5,13.9,27,0,0.13,0,0
12/22/2015,37,32,34.5,11.1,30,0,T,0,0
12/23/2015,55,35,45,21.9,20,0,0.37,0,0
12/24/2015,36,30,33,10.1,32,0,0.01,0.1,0
12/25/2015,32,27,29.5,6.9,35,0,0,0,0
12/26/2015,38,30,34,11.6,31,0,0.08,0,0
12/27/2015,36,27,31.5,9.3,33,0,T,0,0
12/28/2015,28,25,26.5,4.5,38,0,0.59,5.6,0
12/29/2015,29,22,25.5,3.8,39,0,0.03,0.4,4
12/30/2015,29,25,27,5.5,38,0,T,T,3
12/31/2015,26,18,22,0.7,43,0,T,T,2
1/1/2016,28,17,22.5,1.4,42,0,T,T,2
1/2/2016,32,17,24.5,3.6,40,0,0,0,2
1/3/2016,27,20,23.5,2.8,41,0,T,T,2
1/4/2016,26,9,17.5,-3.1,47,0,0,0,2
1/5/2016,29,9,19,-1.4,46,0,0,0,2
1/6/2016,32,24,28,7.8,37,0,T,T,2
1/7/2016,35,31,33,13,32,0,0.13,0.1,2
1/8/2016,38,34,36,16.1,29,0,0.37,0,2
1/9/2016,34,14,24,4.3,41,0,0.02,0.2,1
1/10/2016,14,-4,5,-14.6,60,0,T,T,1
1/11/2016,10,-7,1.5,-18,63,0,0.04,1.5,1
1/12/2016,10,-2,4,-15.3,61,0,T,T,2
1/13/2016,21,-3,9,-10.2,56,0,T,0.3,2
1/14/2016,35,14,24.5,5.4,40,0,0,0,2
1/15/2016,34,28,31,12,34,0,T,T,1
1/16/2016,28,-1,13.5,-5.5,51,0,T,T,1
1/17/2016,1,-8,-3.5,-22.4,68,0,0,0,1
1/18/2016,3,-9,-3,-21.8,68,0,0,0,1
1/19/2016,13,-6,3.5,-15.3,61,0,0,0,1
1/20/2016,22,11,16.5,-2.2,48,0,T,T,1
1/21/2016,23,12,17.5,-1.2,47,0,T,T,1
1/22/2016,25,21,23,4.3,42,0,T,0.1,1
1/23/2016,31,20,25.5,6.8,39,0,0,0,1
1/24/2016,27,22,24.5,5.8,40,0,0,0,1
1/25/2016,34,22,28,9.2,37,0,0.28,2.8,1
1/26/2016,30,19,24.5,5.7,40,0,0.11,1.8,6
1/27/2016,35,21,28,9.1,37,0,T,T,6
1/28/2016,38,22,30,11,35,0,0.01,0.1,5
1/29/2016,32,4,18,-1.1,47,0,0,0,4
1/30/2016,42,26,34,14.8,31,0,0.01,0,4
1/31/2016,38,31,34.5,15.2,30,0,0.01,0,3
2/1/2016,42,22,32,12.6,33,0,0,0,2
2/2/2016,34,25,29.5,9.9,35,0,0.29,2,2
2/3/2016,33,21,27,7.3,38,0,0.09,1,3
2/4/2016,28,12,20,0.1,45,0,T,0.1,4
2/5/2016,30,21,25.5,5.4,39,0,T,T,3
2/6/2016,32,26,29,8.7,36,0,0,0,3
2/7/2016,41,32,36.5,15.9,28,0,0,0,3
2/8/2016,33,14,23.5,2.7,41,0,0.01,0.2,3
2/9/2016,16,9,12.5,-8.6,52,0,0.01,0.4,3
2/10/2016,14,3,8.5,-12.8,56,0,T,T,3
2/11/2016,19,0,9.5,-12.1,55,0,0,0,3
2/12/2016,18,2,10,-11.9,55,0,T,T,3
2/13/2016,12,-3,4.5,-17.7,60,0,0,0,3
2/14/2016,17,4,10.5,-12.1,54,0,0.06,1.6,3
2/15/2016,25,15,20,-2.9,45,0,0.01,0.2,4
2/16/2016,32,24,28,4.8,37,0,0.03,0.5,4
2/17/2016,27,7,17,-6.6,48,0,0,0,4
2/18/2016,40,17,28.5,4.6,36,0,0,0,4
2/19/2016,51,39,45,20.7,20,0,0,0,2
2/20/2016,49,35,42,17.3,23,0,0,0,1
2/21/2016,38,28,33,8,32,0,0,0,0
2/22/2016,38,28,33,7.6,32,0,0,0,0
2/23/2016,42,29,35.5,9.7,29,0,0,0,0
2/24/2016,37,31,34,7.8,31,0,0,0,0
2/25/2016,35,29,32,5.4,33,0,T,T,0
2/26/2016,33,26,29.5,2.5,35,0,0,0,0
2/27/2016,57,30,43.5,16.1,21,0,0,0,0
2/28/2016,58,32,45,17.2,20,0,0.02,T,0
2/29/2016,46,25,35.5,7.4,29,0,T,0.1,0
3/1/2016,25,12,18.5,-9.8,46,0,0.18,2.6,1
3/2/2016,27,0,13.5,-15.2,51,0,0,0,2
3/3/2016,31,14,22.5,-6.6,42,0,T,T,2
3/4/2016,37,12,24.5,-5,40,0,0.1,0.9,2
3/5/2016,38,31,34.5,4.6,30,0,T,T,1
3/6/2016,49,31,40,9.7,25,0,0.06,T,T
3/7/2016,63,43,53,22.3,12,0,0,0,0
3/8/2016,68,53,60.5,29.3,4,0,0.01,0,0
3/9/2016,61,41,51,19.4,14,0,0.13,0,0
3/10/2016,53,33,43,11,22,0,0,0,0
3/11/2016,59,26,42.5,10.1,22,0,0,0,0
3/12/2016,60,35,47.5,14.7,17,0,0.02,0,0
3/13/2016,51,44,47.5,14.3,17,0,0.28,0,0
3/14/2016,57,41,49,15.4,16,0,T,0,0
3/15/2016,52,39,45.5,11.5,19,0,0.81,0,0
3/16/2016,53,42,47.5,13.1,17,0,0.52,0,0
3/17/2016,53,35,44,9.2,21,0,0,0,0
3/18/2016,40,35,37.5,2.3,27,0,0,0,0
3/19/2016,43,31,37,1.4,28,0,T,T,0
3/20/2016,45,28,36.5,0.5,28,0,0,0,0
3/21/2016,48,24,36,-0.4,29,0,0,0,0
3/22/2016,56,37,46.5,9.7,18,0,0,0,0
3/23/2016,37,32,34.5,-2.7,30,0,0.37,T,0
3/24/2016,32,21,26.5,-11.1,38,0,0.46,0.5,0
3/25/2016,47,18,32.5,-5.4,32,0,0,0,1
3/26/2016,53,29,41,2.7,24,0,0,0,0
3/27/2016,45,37,41,2.3,24,0,0.13,0,0
3/28/2016,56,34,45,5.9,20,0,0,0,0
3/29/2016,61,30,45.5,6,19,0,0,0,0
3/30/2016,51,44,47.5,7.6,17,0,0.63,0,0
3/31/2016,49,39,44,3.7,21,0,0.26,0,0
4/1/2016,50,32,41,0.4,24,0,T,0,0
4/2/2016,36,24,30,-11,35,0,0.11,2.4,1
4/3/2016,73,30,51.5,10.1,13,0,T,0,0
4/4/2016,37,27,32,-9.8,33,0,T,T,0
4/5/2016,42,22,32,-10.2,33,0,0.02,0,0
4/6/2016,48,35,41.5,-1.1,23,0,0.58,0,0
4/7/2016,40,30,35,-8,30,0,T,T,0
4/8/2016,40,22,31,-12.4,34,0,0.09,1.8,T
4/9/2016,38,16,27,-16.8,38,0,0,0,1
4/10/2016,48,32,40,-4.2,25,0,0.03,T,0
4/11/2016,49,31,40,-4.6,25,0,0,0,0
4/12/2016,49,26,37.5,-7.4,27,0,0,0,0
4/13/2016,50,38,44,-1.3,21,0,T,0,0
4/14/2016,65,30,47.5,1.8,17,0,0,0,0
4/15/2016,72,38,55,8.9,10,0,0,0,0
4/16/2016,78,39,58.5,12,6,0,0,0,0
4/17/2016,79,44,61.5,14.6,3,0,0,0,0
4/18/2016,80,46,63,15.7,2,0,0,0,0
4/19/2016,54,45,49.5,1.8,15,0,0.19,0,0
4/20/2016,70,43,56.5,8.4,8,0,T,0,0
4/21/2016,70,51,60.5,12,4,0,0,0,0
4/22/2016,58,41,49.5,0.6,15,0,0,0,0
4/23/2016,65,34,49.5,0.2,15,0,0,0,0
4/24/2016,73,40,56.5,6.8,8,0,0.04,0,0
4/25/2016,77,46,61.5,11.4,3,0,0,0,0
4/26/2016,49,40,44.5,-6,20,0,T,0,0
4/27/2016,54,36,45,-5.9,20,0,0.16,0,0
4/28/2016,44,39,41.5,-9.8,23,0,0.39,0,0
4/29/2016,53,38,45.5,-6.2,19,0,0.08,0,0
4/30/2016,49,42,45.5,-6.6,19,0,0.42,0,0
5/1/2016,58,42,50,-2.5,15,0,T,0,0
5/2/2016,64,38,51,-1.9,14,0,T,0,0
5/3/2016,68,38,53,-0.2,12,0,0.07,0,0
5/4/2016,60,40,50,-3.6,15,0,0,0,0
5/5/2016,67,34,50.5,-3.5,14,0,0,0,0
5/6/2016,86,44,65,10.6,0,0,0.02,0,0
5/7/2016,68,43,55.5,0.7,9,0,T,0,0
5/8/2016,71,36,53.5,-1.7,11,0,0,0,0
5/9/2016,64,43,53.5,-2,11,0,0.19,0,0
5/10/2016,52,49,50.5,-5.4,14,0,0.49,0,0
5/11/2016,66,49,57.5,1.2,7,0,0.06,0,0
5/12/2016,68,49,58.5,1.9,6,0,0.44,0,0
5/13/2016,60,41,50.5,-6.5,14,0,0.2,0,0
5/14/2016,45,32,38.5,-18.9,26,0,0,0,0
5/15/2016,58,30,44,-13.7,21,0,0,0,0
5/16/2016,71,48,59.5,1.4,5,0,0.02,0,0
5/17/2016,61,39,50,-8.5,15,0,T,0,0
5/18/2016,67,34,50.5,-8.3,14,0,0,0,0
5/19/2016,70,40,55,-4.2,10,0,0,0,0
5/20/2016,72,40,56,-3.5,9,0,0,0,0
5/21/2016,78,43,60.5,0.6,4,0,0,0,0
5/22/2016,83,47,65,4.7,0,0,0,0,0
5/23/2016,83,53,68,7.4,0,3,0,0,0
5/24/2016,82,58,70,9,0,5,T,0,0
5/25/2016,85,59,72,10.7,0,7,0.06,0,0
5/26/2016,84,62,73,11.3,0,8,0.08,0,0
5/27/2016,79,60,69.5,7.5,0,5,0.01,0,0
5/28/2016,83,64,73.5,11.1,0,9,0.3,0,0
5/29/2016,79,61,70,7.3,0,5,0.21,0,0
5/30/2016,82,56,69,5.9,0,4,0,0,0
5/31/2016,78,63,70.5,7.1,0,6,0.07,0,0
6/1/2016,79,61,70,6.2,0,5,0.93,0,0
6/2/2016,74,53,63.5,-0.6,1,0,0,0,0
6/3/2016,84,51,67.5,3.1,0,3,0,0,0
6/4/2016,78,61,69.5,4.7,0,5,T,0,0
6/5/2016,79,55,67,1.9,0,2,0.17,0,0
6/6/2016,73,54,63.5,-1.9,1,0,T,0,0
6/7/2016,67,51,59,-6.7,6,0,0,0,0
6/8/2016,74,45,59.5,-6.6,5,0,0,0,0
6/9/2016,74,55,64.5,-1.9,0,0,0.27,0,0
6/10/2016,90,65,77.5,10.8,0,13,0.39,0,0
6/11/2016,88,65,76.5,9.5,0,12,0,0,0
6/12/2016,71,58,64.5,-2.8,0,0,0,0,0
6/13/2016,84,53,68.5,0.9,0,4,0.03,0,0
6/14/2016,85,62,73.5,5.6,0,9,1.43,0,0
6/15/2016,88,67,77.5,9.4,0,13,0.05,0,0
6/16/2016,71,60,65.5,-2.9,0,1,0,0,0
6/17/2016,85,56,70.5,1.8,0,6,0,0,0
6/18/2016,85,57,71,2.1,0,6,0,0,0
6/19/2016,87,61,74,4.8,0,9,0,0,0
6/20/2016,87,67,77,7.6,0,12,0,0,0
6/21/2016,80,57,68.5,-1.1,0,4,0,0,0
6/22/2016,78,62,70,0.1,0,5,0.06,0,0
6/23/2016,76,58,67,-3.1,0,2,T,0,0
6/24/2016,82,54,68,-2.3,0,3,0,0,0
6/25/2016,90,67,78.5,8,0,14,0.24,0,0
6/26/2016,86,70,78,7.4,0,13,1.39,0,0
6/27/2016,81,61,71,0.2,0,6,0,0,0
6/28/2016,73,54,63.5,-7.5,1,0,0,0,0
6/29/2016,78,52,65,-6.1,0,0,0,0,0
6/30/2016,79,54,66.5,-4.8,0,2,0.39,0,0
7/1/2016,73,54,63.5,-7.9,1,0,0,0,0
7/2/2016,75,55,65,-6.5,0,0,0,0,0
7/3/2016,77,51,64,-7.6,1,0,0,0,0
7/4/2016,75,53,64,-7.7,1,0,0,0,0
7/5/2016,85,65,75,3.2,0,10,0.42,0,0
7/6/2016,84,66,75,3.1,0,10,0.07,0,0
7/7/2016,85,65,75,3.1,0,10,0.13,0,0
7/8/2016,82,67,74.5,2.5,0,10,0,0,0
7/9/2016,81,61,71,-1,0,6,0,0,0
7/10/2016,80,59,69.5,-2.6,0,5,T,0,0
7/11/2016,90,71,80.5,8.4,0,16,0,0,0
7/12/2016,83,70,76.5,4.4,0,12,0.01,0,0
7/13/2016,87,71,79,6.9,0,14,0.01,0,0
7/14/2016,83,62,72.5,0.4,0,8,0,0,0
7/15/2016,72,55,63.5,-8.6,1,0,0.01,0,0
7/16/2016,79,51,65,-7.1,0,0,0,0,0
7/17/2016,82,66,74,1.9,0,9,0.36,0,0
7/18/2016,86,63,74.5,2.4,0,10,0,0,0
7/19/2016,87,61,74,2,0,9,0,0,0
7/20/2016,84,68,76,4,0,11,0,0,0
7/21/2016,94,69,81.5,9.5,0,17,2.79,0,0
7/22/2016,90,70,80,8.1,0,15,0,0,0
7/23/2016,84,70,77,5.1,0,12,1.29,0,0
7/24/2016,90,71,80.5,8.7,0,16,0,0,0
7/25/2016,85,67,76,4.2,0,11,0,0,0
7/26/2016,87,63,75,3.3,0,10,0,0,0
7/27/2016,88,65,76.5,4.8,0,12,0,0,0
7/28/2016,79,67,73,1.4,0,8,0,0,0
7/29/2016,76,63,69.5,-2,0,5,0.14,0,0
7/30/2016,80,59,69.5,-2,0,5,0,0,0
7/31/2016,82,56,69,-2.4,0,4,0,0,0
8/1/2016,83,63,73,1.7,0,8,0,0,0
8/2/2016,84,65,74.5,3.2,0,10,T,0,0
8/3/2016,89,70,79.5,8.3,0,15,0,0,0
8/4/2016,88,71,79.5,8.4,0,15,1.61,0,0
8/5/2016,81,65,73,2,0,8,0,0,0
8/6/2016,80,59,69.5,-1.4,0,5,0,0,0
8/7/2016,79,59,69,-1.9,0,4,0,0,0
8/8/2016,82,56,69,-1.8,0,4,0,0,0
8/9/2016,84,69,76.5,5.8,0,12,0,0,0
8/10/2016,87,67,77,6.4,0,12,0,0,0
8/11/2016,84,74,79,8.5,0,14,0.15,0,0
8/12/2016,81,72,76.5,6.1,0,12,0.95,0,0
8/13/2016,80,66,73,2.7,0,8,0.07,0,0
8/14/2016,83,62,72.5,2.3,0,8,0,0,0
8/15/2016,81,61,71,0.9,0,6,0,0,0
8/16/2016,85,63,74,4.1,0,9,0,0,0
8/17/2016,84,64,74,4.2,0,9,0.38,0,0
8/18/2016,86,65,75.5,5.8,0,11,0.1,0,0
8/19/2016,82,65,73.5,4,0,9,2.74,0,0
8/20/2016,74,60,67,-2.4,0,2,0.28,0,0
8/21/2016,72,54,63,-6.2,2,0,0,0,0
8/22/2016,77,51,64,-5.1,1,0,0,0,0
8/23/2016,80,62,71,2.1,0,6,0,0,0
8/24/2016,84,67,75.5,6.8,0,11,0.51,0,0
8/25/2016,80,62,71,2.5,0,6,0,0,0
8/26/2016,75,57,66,-2.3,0,1,T,0,0
8/27/2016,77,61,69,0.9,0,4,0.95,0,0
8/28/2016,81,62,71.5,3.6,0,7,0,0,0
8/29/2016,83,64,73.5,5.8,0,9,0,0,0
8/30/2016,84,68,76,8.6,0,11,0.13,0,0
8/31/2016,77,59,68,0.8,0,3,0,0,0
9/1/2016,73,54,63.5,-3.4,1,0,0,0,0
9/2/2016,75,50,62.5,-4.2,2,0,0,0,0
9/3/2016,76,50,63,-3.4,2,0,0,0,0
9/4/2016,78,58,68,1.9,0,3,0,0,0
9/5/2016,86,65,75.5,9.7,0,11,0,0,0
9/6/2016,88,70,79,13.5,0,14,1.42,0,0
9/7/2016,74,69,71.5,6.3,0,7,1.59,0,0
9/8/2016,82,60,71,6.1,0,6,T,0,0
9/9/2016,76,56,66,1.5,0,1,0.01,0,0
9/10/2016,72,55,63.5,-0.7,1,0,0.06,0,0
9/11/2016,75,49,62,-1.8,3,0,0,0,0
9/12/2016,78,56,67,3.5,0,2,0,0,0
9/13/2016,70,59,64.5,1.4,0,0,0.76,0,0
9/14/2016,75,56,65.5,2.8,0,1,T,0,0
9/15/2016,77,53,65,2.6,0,0,0,0,0
9/16/2016,78,63,70.5,8.5,0,6,0.57,0,0
9/17/2016,75,57,66,4.4,0,1,0,0,0
9/18/2016,78,53,65.5,4.3,0,1,0,0,0
9/19/2016,82,58,70,9.2,0,5,0.91,0,0
9/20/2016,84,55,69.5,9.1,0,5,0,0,0
9/21/2016,73,61,67,7,0,2,2.58,0,0
9/22/2016,75,63,69,9.4,0,4,T,0,0
9/23/2016,70,62,66,6.9,0,1,T,0,0
9/24/2016,71,61,66,7.3,0,1,0.07,0,0
9/25/2016,79,60,69.5,11.2,0,5,0.25,0,0
9/26/2016,66,53,59.5,1.6,5,0,0,0,0
9/27/2016,61,48,54.5,-3,10,0,0.05,0,0
9/28/2016,62,48,55,-2.1,10,0,0.1,0,0
9/29/2016,72,51,61.5,4.9,3,0,0,0,0
9/30/2016,64,56,60,3.8,5,0,0.09,0,0
10/1/2016,62,58,60,4.2,5,0,0.03,0,0
10/2/2016,63,49,56,0.6,9,0,T,0,0
10/3/2016,72,45,58.5,3.5,6,0,0,0,0
10/4/2016,73,54,63.5,8.9,1,0,0,0,0
10/5/2016,73,53,63,8.9,2,0,0.06,0,0
10/6/2016,70,53,61.5,7.8,3,0,0.05,0,0
10/7/2016,67,41,54,0.7,11,0,0.3,0,0
10/8/2016,60,38,49,-3.9,16,0,0,0,0
10/9/2016,63,38,50.5,-2,14,0,0,0,0
10/10/2016,71,40,55.5,3.4,9,0,T,0,0
10/11/2016,74,58,66,14.3,0,1,T,0,0
10/12/2016,62,42,52,0.7,13,0,0.28,0,0
10/13/2016,52,34,43,-7.9,22,0,0,0,0
10/14/2016,63,33,48,-2.5,17,0,0,0,0
10/15/2016,66,54,60,9.9,5,0,1.67,0,0
10/16/2016,71,61,66,16.3,0,1,0.15,0,0
10/17/2016,79,65,72,22.7,0,7,0,0,0
10/18/2016,75,48,61.5,12.6,3,0,0,0,0
10/19/2016,68,45,56.5,8,8,0,0,0,0
10/20/2016,51,40,45.5,-2.6,19,0,0,0,0
10/21/2016,51,33,42,-5.7,23,0,0,0,0
10/22/2016,61,38,49.5,2.2,15,0,0,0,0
10/23/2016,71,37,54,7.1,11,0,0,0,0
10/24/2016,57,34,45.5,-1,19,0,0,0,0
10/25/2016,52,33,42.5,-3.6,22,0,0.06,0,0
10/26/2016,47,43,45,-0.7,20,0,2.34,0,0
10/27/2016,45,40,42.5,-2.8,22,0,0,0,0
10/28/2016,64,43,53.5,8.7,11,0,0,0,0
10/29/2016,65,49,57,12.6,8,0,0,0,0
10/30/2016,54,39,46.5,2.5,18,0,0.02,0,0
10/31/2016,61,38,49.5,5.9,15,0,0,0,0
11/1/2016,73,47,60,16.9,5,0,0,0,0
11/2/2016,57,43,50,7.3,15,0,0.24,0,0
11/3/2016,64,36,50,7.7,15,0,0,0,0
11/4/2016,61,36,48.5,6.6,16,0,0,0,0
11/5/2016,69,42,55.5,14.1,9,0,0,0,0
11/6/2016,68,37,52.5,11.5,12,0,0,0,0
11/7/2016,65,38,51.5,11,13,0,0,0,0
11/8/2016,58,38,48,7.9,17,0,0.01,0,0
11/9/2016,57,31,44,4.4,21,0,0,0,0
11/10/2016,64,44,54,14.8,11,0,0,0,0
11/11/2016,52,28,40,1.3,25,0,0,0,0
11/12/2016,50,27,38.5,0.2,26,0,0,0,0
11/13/2016,56,39,47.5,9.7,17,0,0,0,0
11/14/2016,61,38,49.5,12.1,15,0,0,0,0
11/15/2016,55,36,45.5,8.6,19,0,0,0,0
11/16/2016,57,31,44,7.5,21,0,0,0,0
11/17/2016,70,48,59,23,6,0,0,0,0
11/18/2016,67,34,50.5,14.9,14,0,T,T,0
11/19/2016,35,24,29.5,-5.6,35,0,T,T,0
11/20/2016,32,20,26,-8.7,39,0,0,0,0
11/21/2016,38,18,28,-6.3,37,0,0,0,0
11/22/2016,42,23,32.5,-1.3,32,0,0.05,T,0
11/23/2016,41,36,38.5,5.1,26,0,0.18,0,0
11/24/2016,37,34,35.5,2.5,29,0,0,0,0
11/25/2016,39,34,36.5,4,28,0,T,0,0
11/26/2016,47,36,41.5,9.4,23,0,0,0,0
11/27/2016,41,32,36.5,4.8,28,0,0.6,0,0
11/28/2016,50,41,45.5,14.2,19,0,0.79,0,0
11/29/2016,48,34,41,10.1,24,0,0,0,0
11/30/2016,38,33,35.5,5,29,0,T,T,0
12/1/2016,41,35,38,7.9,27,0,T,0,0
12/2/2016,35,30,32.5,2.8,32,0,T,0,0
12/3/2016,33,29,31,1.7,34,0,T,T,0
12/4/2016,34,30,32,3.1,33,0,0.46,5.7,T
12/5/2016,34,31,32.5,3.9,32,0,0,0,4
12/6/2016,35,24,29.5,1.3,35,0,0.01,T,2
12/7/2016,24,19,21.5,-6.4,43,0,T,T,1
12/8/2016,23,14,18.5,-9,46,0,T,0.1,1
12/9/2016,24,18,21,-6.2,44,0,T,T,1
12/10/2016,20,12,16,-10.8,49,0,0.16,3.8,2
12/11/2016,28,19,23.5,-3,41,0,0.29,4.2,7
12/12/2016,25,10,17.5,-8.7,47,0,T,T,7
12/13/2016,13,3,8,-17.9,57,0,0,0,6
12/14/2016,15,0,7.5,-18.1,57,0,0,0,5
12/15/2016,10,-5,2.5,-22.8,62,0,0,0,5
12/16/2016,15,7,11,-14,54,0,0.35,3.4,6
12/17/2016,18,7,12.5,-12.2,52,0,0.2,4,7
12/18/2016,7,-8,-0.5,-24.9,65,0,T,T,9
12/19/2016,14,-6,4,-20.2,61,0,0,0,9
12/20/2016,32,14,23,-0.9,42,0,0,0,8
12/21/2016,37,19,28,4.4,37,0,0,0,8
12/22/2016,37,22,29.5,6.1,35,0,0,0,7
12/23/2016,34,22,28,4.9,37,0,0.17,1.5,7
12/24/2016,36,33,34.5,11.6,30,0,0,0,8
12/25/2016,37,32,34.5,11.9,30,0,0.28,0,7
12/26/2016,44,22,33,10.6,32,0,0.11,T,5
12/27/2016,26,13,19.5,-2.7,45,0,T,T,3
12/28/2016,37,16,26.5,4.5,38,0,0,0,3
12/29/2016,34,26,30,8.3,35,0,T,T,3
12/30/2016,32,20,26,4.5,39,0,0,0,3
12/31/2016,33,20,26.5,5.2,38,0,T,T,3
1/1/2017,36,17,26.5,5.4,38,0,0,0,3
1/2/2017,38,23,30.5,9.6,34,0,T,0,3
1/3/2017,34,10,22,1.3,43,0,0.03,0,2
1/4/2017,11,2,6.5,-14.1,58,0,0,0,2
1/5/2017,7,-2,2.5,-17.9,62,0,T,0.1,2
1/6/2017,4,-5,-0.5,-20.7,65,0,0,0,2
1/7/2017,13,-3,5,-15,60,0,0,0,2
1/8/2017,17,-3,7,-12.9,58,0,0,0,2
1/9/2017,29,17,23,3.3,42,0,0.03,0.9,2
1/10/2017,43,16,29.5,9.9,35,0,0.58,T,2
1/11/2017,32,16,24,4.5,41,0,0.08,0.4,1
1/12/2017,21,13,17,-2.3,48,0,0.03,0.7,2
1/13/2017,13,4,8.5,-10.7,56,0,0,T,2
1/14/2017,27,10,18.5,-0.6,46,0,0,0,1
1/15/2017,33,6,19.5,0.5,45,0,0,0,1
1/16/2017,34,20,27,8,38,0,0.61,T,1
1/17/2017,35,33,34,15.1,31,0,0.06,0,1
1/18/2017,35,31,33,14.2,32,0,0,0,1
1/19/2017,36,32,34,15.2,31,0,0.31,0,1
1/20/2017,37,35,36,17.3,29,0,0.1,0,T
1/21/2017,45,35,40,21.3,25,0,T,0,0
1/22/2017,41,36,38.5,19.8,26,0,0,0,0
1/23/2017,40,35,37.5,18.8,27,0,T,0,0
1/24/2017,37,32,34.5,15.8,30,0,0.12,1,0
1/25/2017,33,31,32,13.2,33,0,0.63,5.2,2
1/26/2017,32,27,29.5,10.7,35,0,0.01,0.1,4
1/27/2017,27,20,23.5,4.6,41,0,T,T,3
1/28/2017,27,20,23.5,4.5,41,0,T,T,3
1/29/2017,26,13,19.5,0.4,45,0,T,T,3
1/30/2017,33,3,18,-1.2,47,0,0.12,2,3
1/31/2017,37,31,34,14.7,31,0,0.05,0.7,5
2/1/2017,33,11,22,2.6,43,0,0,0,4
2/2/2017,18,6,12,-7.6,53,0,0,0,4
2/3/2017,22,6,14,-5.7,51,0,0,0,4
2/4/2017,30,6,18,-1.9,47,0,T,T,4
2/5/2017,33,16,24.5,4.4,40,0,0,0,4
2/6/2017,40,13,26.5,6.2,38,0,0,0,4
2/7/2017,35,27,31,10.4,34,0,0.25,0,3
2/8/2017,27,11,19,-1.8,46,0,0,0,2
2/9/2017,20,7,13.5,-7.6,51,0,0,0,2
2/10/2017,41,19,30,8.7,35,0,0,0,2
2/11/2017,42,33,37.5,15.9,27,0,0.01,0,2
2/12/2017,40,30,35,13.1,30,0,0.02,T,1
2/13/2017,45,24,34.5,12.3,30,0,0,0,0
2/14/2017,46,29,37.5,14.9,27,0,0,0,0
2/15/2017,34,23,28.5,5.6,36,0,0,0,0
2/16/2017,38,26,32,8.8,33,0,0,0,0
2/17/2017,60,25,42.5,18.9,22,0,0,0,0
2/18/2017,62,31,46.5,22.6,18,0,0,0,0
2/19/2017,62,27,44.5,20.2,20,0,0,0,0
2/20/2017,62,42,52,27.3,13,0,0.41,0,0
2/21/2017,62,42,52,27,13,0,0.02,0,0
2/22/2017,68,38,53,27.6,12,0,0,0,0
2/23/2017,49,32,40.5,14.7,24,0,0.26,0.3,0
2/24/2017,33,22,27.5,1.3,37,0,0.43,0.2,0
2/25/2017,25,16,20.5,-6.1,44,0,0.04,1.4,2
2/26/2017,42,20,31,4,34,0,0,0,1
2/27/2017,49,21,35,7.6,30,0,0,0,0
2/28/2017,50,40,45,17.2,20,0,0.5,T,0
3/1/2017,40,24,32,3.7,33,0,0.38,3.7,0
3/2/2017,29,20,24.5,-4.2,40,0,T,0.2,3
3/3/2017,28,12,20,-9.1,45,0,0.01,T,2
3/4/2017,36,26,31,1.5,34,0,T,0.2,2
3/5/2017,54,31,42.5,12.6,22,0,0,0,1
3/6/2017,63,48,55.5,25.2,9,0,0.13,0,0
3/7/2017,56,36,46,15.3,19,0,0.14,0,0
3/8/2017,44,31,37.5,6.3,27,0,0,0,0
3/9/2017,38,27,32.5,0.9,32,0,0,0,0
3/10/2017,27,16,21.5,-10.5,43,0,0,0,0
3/11/2017,25,11,18,-14.4,47,0,0,0,0
3/12/2017,29,12,20.5,-12.3,44,0,0.14,1.7,0
3/13/2017,25,14,19.5,-13.7,45,0,0.08,2.5,2
3/14/2017,25,5,15,-18.6,50,0,0,0,3
3/15/2017,32,10,21,-13,44,0,0,0,3
3/16/2017,39,11,25,-9.4,40,0,0.06,T,2
3/17/2017,54,32,43,8.2,22,0,0.1,T,1
3/18/2017,43,26,34.5,-0.7,30,0,T,T,T
3/19/2017,52,22,37,1.4,28,0,0,0,0
3/20/2017,60,34,47,11,18,0,0,0,0
3/21/2017,48,26,37,0.6,28,0,0,0,0
